workerid,spinnerID,payoff1,payoff2,payoff3,prob1,prob2,prob3,win,winProb,angleProp,response,winChoice,EV,PE,happy,sad,anger,surprise,disgust,fear,content,disapp,pcomp1,pcomp2,dummy
A2P9CB7M5EG2II,46,55,70,85,0.26,0.53,0.21,55,0.26,0.143,Though it is the least amount in the wheel. he will be happy with the amount won as it is a good amount.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A25DHXVNVC0VPW,46,55,70,85,0.26,0.53,0.21,55,0.26,0.036,Jacob feels okay about it. Even though it would have been better to land on the higher prizes; $55 still isn't too bad. ,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A2JVVBXUEKSD6J,46,55,70,85,0.26,0.53,0.21,55,0.26,0.002,Well; that was a bit close to $85; so that might be disappointing. It's also the lowest amount of money and the $70 had the biggest odds.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A1HBIE5LRTQK1L,46,55,70,85,0.26,0.53,0.21,55,0.26,0.171,Jacob walks away from the wheel of money pretty pleased.  He's $55 bucks richer!,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
AHF6VA262YIW1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.924,Yeah!  Going to get married need some money for a ring.  Going to las vagas!,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A1662KZ3DCOHHJ,46,55,70,85,0.26,0.53,0.21,55,0.26,0.09,Frank is ok with the outcome; but not particularly pleased. He managed to land on the smallest denomination; and given how much more likely $70 was; he feels unlucky.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A3VPLXGSHH2R9S,46,55,70,85,0.26,0.53,0.21,55,0.26,0.449,a little sad. won the least money possible. odds were he would win more based on the portions of the other amounts.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A1ELUKA39RLZ9F,46,55,70,85,0.26,0.53,0.21,55,0.26,0.313,I think he probably feels okay.  He won the least amount of money he could have; but it's not that different in terms of absolute quantity than the higher amounts.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
AQEVAKQLI09EN,46,55,70,85,0.26,0.53,0.21,55,0.26,0.429,I think he feels good that he won 55 dollars but I think he would feel better because he could've won more.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
AHY4ZL9KJP8QQ,46,55,70,85,0.26,0.53,0.21,55,0.26,0.797,Happy because 55 is good money; but disappointed it's the lowest amount.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A219M3DT6KUL7C,46,55,70,85,0.26,0.53,0.21,55,0.26,0.776,Tom is happy with $55; but he really wanted it to be more. If he would have spun at a different speed he believes he could have won more money.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
AT3C00TKZK13L,46,55,70,85,0.26,0.53,0.21,55,0.26,0.734,George is kinda sad that he didn't land on the other two options with more reward.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A1VSHM4NLZ705D,46,55,70,85,0.26,0.53,0.21,55,0.26,0.042,He's probably feeling bummed.  He received the lowest value on the board.  He actually had a better chance to win $70 but it didn't work out.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
A7MDNLR6XMWBI,46,55,70,85,0.26,0.53,0.21,55,0.26,0.328,Eric is content with his $55 even though it is the smallest amount.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,0
AQ6WLDBYMYLW6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.279,He probably feels pretty good. He won the middle amount; though he had over a 50% chance of winning that much; anyway.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A3EBZQ81L976E1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.492,James feels slightly disappointed that he didn't win the largest amount of $85; but he's happy that he got more than the minimum of $55.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
AT8TGZHM997JZ,47,55,70,85,0.28,0.51,0.21,70,0.51,0.188,Very happy he won the most he could,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A33FFJJSNXZSG2,47,55,70,85,0.28,0.51,0.21,70,0.51,0.124,Jake is probably very excited to have won $70; although he had about a 50% chance of landing on that section.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A2YTOX7SEDJ1TC,47,55,70,85,0.28,0.51,0.21,70,0.51,0.96,He feels great. This was the biggest amount; so it couldn't get any better.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A2QENLAAFQWHPE,47,55,70,85,0.28,0.51,0.21,70,0.51,0.571,he felt good because he wont a good amount; but wished he got the $85,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
AHGAVSKDQXCWM,47,55,70,85,0.28,0.51,0.21,70,0.51,0.099,He is happy that he won money and he won the amount that he was expecting to because it takes up most of the board.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
AHYJONIS0LE1X,47,55,70,85,0.28,0.51,0.21,70,0.51,0.33,I kinda expected that...50% chance.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
AZCV8JQ2NEFN8,47,55,70,85,0.28,0.51,0.21,70,0.51,0.101,Bob is very pleased and excited! He would have been happy with any amount on this wheel. He looks forward to spending it.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A30N110TZJLSTN,47,55,70,85,0.28,0.51,0.21,70,0.51,0.715,John is on a roll today,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A38H9FJ0DLPCXR,47,55,70,85,0.28,0.51,0.21,70,0.51,0.243,glade he won the $70,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A121XPLMG5SJIE,47,55,70,85,0.28,0.51,0.21,70,0.51,0.466,Happy that it wasn't the lowest amount but wishes it could have been more,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A10H6SVCWA0NPR,47,55,70,85,0.28,0.51,0.21,70,0.51,0.791,He is very relieved to have won more than 55 dollars,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A35R4R94ZTZFSV,47,55,70,85,0.28,0.51,0.21,70,0.51,0.634,Happy because he won the second largest amount possible.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A1P3ANV9KI0OVP,47,55,70,85,0.28,0.51,0.21,70,0.51,0.809,Josh feels good; but wish it was the grand prize. Still a much better pay out than the low end,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A2QNGPV4PX8TFJ,47,55,70,85,0.28,0.51,0.21,70,0.51,0.279,He would be little bit happy,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A117G4HSX1Y0LQ,47,55,70,85,0.28,0.51,0.21,70,0.51,0.622,Jacob is happy and he was expecting to land on $70 anyways as it has the higher probability.  Jacob knew the other ones would be a longshot. ,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A26OPFKHL4BHOZ,47,55,70,85,0.28,0.51,0.21,70,0.51,0.346,I knew Charlie was going to get 70.  Not a bad win. ,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
AQC0SZA1E9QO7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.416,James is probably pretty happy; but was probably expecting to win $70. He might be a little disappointed he didn't get $85.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A2ZAI1UI3BONP9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.149,John is very happy.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A9DJ4U0G0MAA3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.352,very happy. can't go wrong with getting the highest chance of 70$,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,0
A2HR7ZIX42FEPG,48,55,70,85,0.25,0.52,0.23,85,0.23,0.001,He probably feels very happy about this. He probably feels very glad that he won the most possible.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A3PRWPUV7OWTPS,48,55,70,85,0.25,0.52,0.23,85,0.23,0.908,Excited. He won the most he could win on this wheel.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A2EEUQ0YY2XIU,48,55,70,85,0.25,0.52,0.23,85,0.23,0.45,I think he's happy. He won the maximum amount. ,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A236LC3K242Y4B,48,55,70,85,0.25,0.52,0.23,85,0.23,0.017,He feels happy and excited.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A290W8BVTNK0ZY,48,55,70,85,0.25,0.52,0.23,85,0.23,0.65,Very excited and enthusiastic that he won the highest amount that you are able to win with a spin. ,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A1VSHM4NLZ705D,48,55,70,85,0.25,0.52,0.23,85,0.23,0.887,I'm sure he feels great.  Winning $85 is a positive thing.  The percentages were against it; but it worked out.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A1CCAFAD05OR0O,48,55,70,85,0.25,0.52,0.23,85,0.23,0.275,Frank couldn't be any more pleased with the amount of money he won.  The outcome could not have been any better.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AZCV8JQ2NEFN8,48,55,70,85,0.25,0.52,0.23,85,0.23,0.344,He's very excited. He won the larger amount; even though the wheel was unfairly balanced. He feels lucky.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A3V7O93XRXINKE,48,55,70,85,0.25,0.52,0.23,85,0.23,0.581,Mike probably feels great! This is the best outcome. The 70 would have been nice too; since its only a little less; but the $85 is better!,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A30N110TZJLSTN,48,55,70,85,0.25,0.52,0.23,85,0.23,0.346,Woe that is super,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A3I546VTF7B6YX,48,55,70,85,0.25,0.52,0.23,85,0.23,0.356,Tom is happy that he won $85. Tom is readying his next spin; he feels he can do better.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A10H6SVCWA0NPR,48,55,70,85,0.25,0.52,0.23,85,0.23,0.636,He is thrilled and felt great!!,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A2NKX5IMNPQTTI,48,55,70,85,0.25,0.52,0.23,85,0.23,0.832,George should feel great. Like Bob; he won the most he could. He too bested the odds since that piece is smallest and thus has the smallest chance of having it land there. Bob should be very happy.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A38H9FJ0DLPCXR,48,55,70,85,0.25,0.52,0.23,85,0.23,0.69,ecstatic about winning the highest amount ,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AQC0SZA1E9QO7,48,55,70,85,0.25,0.52,0.23,85,0.23,0.147,Tom's probably excited to have gotten the most possible money from his spin. He's probably glad he didn't get 55; and feeling pretty lucky.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AHY4ZL9KJP8QQ,48,55,70,85,0.25,0.52,0.23,85,0.23,0.56,Really happy he won 85 bucks.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A15BTZ2F2YSQ8I,48,55,70,85,0.25,0.52,0.23,85,0.23,0.057,James should be happy.  He hit the highest amount with the lowest chance.  I don't think he really could have gone wrong spinning because any of the amounts were pretty good winnings.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AEX9MA72M10DC,48,55,70,85,0.25,0.52,0.23,85,0.23,0.856,He would feel pretty lucky to win so much!,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AP121G7XM1WVA,48,55,70,85,0.25,0.52,0.23,85,0.23,0.39,Knowing that he had such a safe chance of taking home one of the top two amounts; Scott should feel even more satisfaction that he landed on the less probable \best\ outcome.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A9IGTAK087DB9,48,55,70,85,0.25,0.52,0.23,85,0.23,0.739,i'm sure he feels very lucky and happy with the outcome.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A1QF81TW14N20Z,48,55,70,85,0.25,0.52,0.23,85,0.23,0.623,He's very happy! He was expecting 55 dollars; and instead got 85. He's surprised.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AHF6VA262YIW1,48,55,70,85,0.25,0.52,0.23,85,0.23,0.678,Yes jackpot! Thank you so much! Wou\nD like to thank my mom.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AT0COJ1G23ZB0,48,55,70,85,0.25,0.52,0.23,85,0.23,0.61,I think he feels happy. He got the most money and the spot with the lowest probability.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A35B3KI1K34CRA,48,55,70,85,0.25,0.52,0.23,85,0.23,0.397,he is overjoyed because the won the highest amount he could have,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A2JVVBXUEKSD6J,48,55,70,85,0.25,0.52,0.23,85,0.23,0.047,Exciting because it was the most money. It also had low odds.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AMAOA3GTMDS94,48,55,70,85,0.25,0.52,0.23,85,0.23,0.575,He's excited and surprised. He didn't think he would win. ,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
AZAW52BN8Z6I6,48,55,70,85,0.25,0.52,0.23,85,0.23,0.261,david is happy.\ndavid is excited.\nhe is glad it's not $55 or $70,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A35R4R94ZTZFSV,48,55,70,85,0.25,0.52,0.23,85,0.23,0.371,Happy because he won the largest amount and the are was small.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A3MV1DRG1VT6S2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.849,Great he would feel because it was a smaller section with highest payout.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A7MDNLR6XMWBI,48,55,70,85,0.25,0.52,0.23,85,0.23,0.862,Steve is excited he won the largest amount of money.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,0
A2NBR4ZN8VGUU9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.044,He is happy with $50 but wishes it was $75 or $90.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A6K30KTZC5MYT,49,50,75,90,0.3,0.52,0.18,50,0.3,0.15,Some what disappointed.  He got the lowest prize.  The middle prize had the highest odds of winning.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A2ZAI1UI3BONP9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.523,Frank is likely upset; as he had the greatest chance of winning $75 dollars (~50% of the wheel); but only won $50; which is likely to upset him 1) because it is less than $75; 2) it is the least amount of money on the wheel; and 3) he had lower odds of winning $50 than $75.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A1MO07YOP3THQ2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.484,Cool. He could've won more but winning $50 is still nice.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A2SNCG0K167C0J,49,50,75,90,0.3,0.52,0.18,50,0.3,0.845,Tom is disappointed.  The odds were for him to win more than $50 and he feels unlucky.  He's surprised and sad with the outcome.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A3PRWPUV7OWTPS,49,50,75,90,0.3,0.52,0.18,50,0.3,0.994,Disappointed. He only won the lowest amount possible and it was very close to winning more.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
A19ZT0TQPFA2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.528,Jacob won the lowest amount; so he is probably disappointed he didn't win as much as he could; but he is probably happy he still got a rather large amount. ,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,0
